itemID,templateCreatedWith,templateEditedWith,templateDataVersion,sectionShadowUsed,sectionTextUsed,sectionBackground,numSections,flickr,google,arcgis,unsplash,linkedImage,youtube,vimeo,numMaps,uniqueMaps,numWebScenes,uniqueWebScenes,numImages,numVideos
e63321a88a3d48cb9f0550e6c8fce864,1.3.3,1.3.3,1.0.0,true,light,,13,0,0,1,0,0,0,0,0,0,0,0,4,0
d51a4f1172de4c42b1c4b8e70630c81b,1.3.3,1.3.3,1.0.0,false,light,dark,8,1,0,0,0,1,0,0,0,0,0,0,13,0
3087fc544ce243fe8bfd200ad8f914b3,1.3.3,1.3.3,1.0.0,false,light,dark,14,1,0,1,0,1,0,0,15,2,0,0,17,0
348ca90588794bf08f16df9b5ce64e94,1.3.3,1.3.3,1.0.0,true,light,,7,1,0,0,0,1,0,0,0,0,0,0,10,0
f62352d0d72944cda6c5af7c14cfe7f5,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,1,1,0,0,6,0
d89ec99c4d854260a058d3a33e7b1b70,1.3.3,1.3.3,1.0.0,true,light,,6,0,0,1,0,0,0,0,1,1,0,0,7,0
48aace72202e4b07bf106859feee1f49,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,5,5,0,0,4,0
8169601882a54c8ab44db3dd538884de,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,1,0,0,0,0,0,9,1
f18dd9ece44d4ae48c5248b9ddce3a81,1.3.3,1.4.2,1.0.0,false,dark,light,10,0,0,1,0,0,0,0,1,1,0,0,12,0
3080b0919ce34e4794b2bb902be70e3d,1.3.3,1.5.1,1.0.0,true,light,,10,0,0,1,0,1,0,0,8,2,0,0,19,0
98763e5519b44af78e76c3a9dedd5f18,1.3.3,1.4.2,1.0.0,false,dark,light,6,0,0,0,1,1,0,0,0,0,0,0,3,0
37e57c3308e04d3ebeef80ef4627fd3e,1.3.3,1.4.2,1.0.0,false,light,dark,10,0,0,1,0,0,0,0,0,0,0,0,14,0
cde2b84ef593498a8284a7d09924a6cd,1.3.3,1.3.3,1.0.0,true,light,,5,0,0,0,0,1,0,0,1,1,0,0,9,0
65fb6b9c060e4e87b674c210cc1fe415,1.3.3,1.3.3,1.0.0,true,light,,2,0,0,1,0,0,0,0,0,0,0,0,1,0
c25c487a831f4ff095462bd611a3cc76,1.4.2,1.4.2,1.0.0,false,dark,light,16,0,0,1,0,0,0,0,6,2,0,0,10,0
f44f1677ebaf41c59a9877e7279e76b7,1.3.3,1.4.2,1.0.0,false,dark,light,17,0,0,1,0,0,0,0,0,0,0,0,14,0
fd77036fe8ca46cb87cec6cb908a3601,1.3.3,1.3.3,1.0.0,true,light,,24,0,1,1,0,0,0,0,1,1,10,1,21,0
bb47120059c84ffa8579c6d4e7412aa7,1.3.3,1.4.2,1.0.0,true,light,,7,1,0,0,0,0,0,0,0,0,0,0,43,0
654e91778e0148299a420eda6dd16792,1.3.3,1.3.3,1.0.0,false,dark,light,20,0,0,1,0,0,0,0,0,0,0,0,15,0
aa086dd81490479b8d3863df4031e651,1.3.3,1.3.3,1.0.0,false,light,dark,11,1,0,1,0,0,0,0,12,11,0,0,5,0
b4e00e52f8d94cc3bb792766959488ba,1.3.3,1.8.3,1.0.0,true,light,,7,0,0,1,0,0,0,0,0,0,0,0,13,0
328a7600d41e45eab60a0e5163bb24ae,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,0,0,1,0,0,1,1,0,0,1,0
38900251c8ca4cbf837f7f42dce5572a,1.3.3,1.3.3,1.0.0,false,dark,light,14,0,0,1,0,0,0,0,0,0,0,0,12,0
521a4ee6d6824a5f91d50c70e8b9cb79,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,1,0,0,0,1,0,1,1,0,0,1,11
39a8e5d2f4884093b37fca12d3821d16,1.3.3,1.3.3,1.0.0,false,dark,light,6,0,0,1,0,1,0,0,1,1,0,0,4,0
33512210ef6147a6a78224853f694f95,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,1,1,0,0,1,0
8fe19f0214d84004bfbf3e02796204db,1.3.3,1.3.3,1.0.0,false,dark,light,15,1,0,1,0,0,0,0,0,0,0,0,18,0
f152c1e9c4324598ba240fa95dbf0772,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,1,0,1,0,0,4,4,0,0,11,0
50606c7d6cca4f5a93e24e9a421b923a,1.3.3,1.3.3,1.0.0,false,light,dark,10,0,0,0,0,1,1,0,4,1,0,0,6,1
8c1afbdfc36a407f8159e739f8326056,1.3.3,1.3.3,1.0.0,false,light,dark,11,0,0,0,0,1,1,0,11,2,0,0,7,2
fb7c4ea2051b45c29cfdbd194f613ee4,1.3.3,1.5.1,1.0.0,false,light,dark,15,0,0,0,0,1,1,0,6,1,0,0,17,2
36075f2e30e14b74965a4975e3dbd35b,1.3.3,1.4.2,1.0.0,true,light,,3,0,0,1,0,0,0,0,3,3,0,0,1,0
a4246927b8d24588a662951f2be48b6d,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,5,1,0,0,6,0
fe0ef30b46bc45549503d133f4aca875,1.3.3,1.4.2,1.0.0,false,dark,light,15,0,0,1,0,1,0,1,1,1,0,0,26,1
f4f989263b8f4b90b0d6f0ff070b0456,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,0,0,1,0,0,0,0,0,0,9,0
79bbf0d51dfd4a6c8d0dfe1f8d19e186,1.3.3,1.3.3,1.0.0,false,dark,light,6,0,0,1,1,1,0,1,1,1,1,1,2,1
445f45ef2b0545b5bf3f1461f4119b44,1.3.3,1.3.3,1.0.0,false,dark,light,6,0,0,0,0,1,0,0,0,0,0,0,6,0
497334b210064477b1344d17c5a25b7b,1.3.3,1.8.3,1.0.0,true,light,,6,1,0,0,0,1,0,1,1,1,0,0,8,1
a9d9ce9d96cf4a6aa2927a4807769304,1.3.3,1.3.3,1.0.0,true,dark,,20,1,0,0,0,0,0,0,6,6,0,0,13,0
779e41f53e3f4da7aa2d5de679325c61,1.3.3,1.3.3,1.0.0,false,dark,light,12,0,0,1,0,1,1,0,1,1,0,0,10,1
d9782914d38f4d7c8c4d81d42063db37,1.3.3,1.3.3,1.0.0,true,light,,15,0,0,1,0,1,1,0,0,0,0,0,12,1
d83bfa2e0d4c467d89f71a5451e2b26a,1.3.3,1.3.3,1.0.0,true,light,,17,1,0,1,0,1,0,0,6,1,0,0,36,0
40135e849fdf46a9a0b53a9b8aa27d7d,1.3.3,1.3.3,1.0.0,true,light,,12,0,0,1,0,0,0,0,0,0,0,0,7,0
b09e96383ce44325bf15d248d1937888,1.3.3,1.3.3,1.0.0,false,dark,light,12,0,0,1,0,1,0,0,0,0,0,0,18,0
0693b888bd7d4015bebf8f0c8def4be0,1.3.3,1.4.2,1.0.0,false,light,dark,19,1,0,1,0,0,1,0,7,3,0,0,28,1
f98140e3c35d4d01b93977fb234866f7,1.3.3,1.3.3,1.0.0,false,dark,light,16,0,0,0,0,1,0,0,1,1,0,0,26,0
cce92278e9eb4497b6716e625b5590c8,1.3.3,1.3.3,1.0.0,false,dark,light,3,0,0,0,1,1,0,0,0,0,0,0,4,0
ba42bfd4f2d74dde86d566f1d1bfc0d3,1.3.3,1.3.3,1.0.0,true,dark,,5,0,0,1,0,0,0,0,0,0,0,0,3,0
4768260b157f4914bc8c2e354911013d,1.3.3,1.3.3,1.0.0,true,light,,26,0,0,1,0,0,0,0,1,1,0,0,14,0
e3ef25cfd28a4059af4dd5a0073d95b8,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,0,0,0,0,1,0
a440ff4243d040d3966b276efd1ea4e9,1.3.3,1.3.3,1.0.0,false,dark,light,21,0,0,1,1,1,0,0,1,1,0,0,16,0
9d7c2450a3fa4fa28ec5db788a545f82,1.3.3,1.6.2,1.0.0,false,dark,light,7,1,0,1,0,1,1,1,21,1,0,0,23,6
d0d9f49ac49a404a86af34cb245a3c34,1.3.3,1.4.1,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,0,0,0,0,3,0
8440b073a99d4a6bb8bff4920e2b3a73,1.3.3,1.3.3,1.0.0,false,dark,light,10,0,0,1,1,1,1,0,0,0,0,0,4,6
84251efdcd254e5fae009c563efd54e4,1.3.3,1.3.3,1.0.0,false,dark,light,15,1,0,1,0,1,0,0,11,2,0,0,21,0
8508e85f923e46449e41ccc245670cf1,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,0,0,1,0,0,0,0,0,0,1,0
ef1c891e45b5404799fce0741848bcae,1.3.3,1.3.3,1.0.0,false,dark,light,3,0,0,1,0,0,1,0,0,0,0,0,1,1
950bcd65af6647b49e5f6e18a382f468,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,0,0,1,0,0,0,0,0,0,1,0
53b9ae338d0f449684753dc6b85e77f1,1.3.3,1.3.3,1.0.0,false,dark,light,22,0,1,1,0,0,0,0,2,1,0,0,39,0
0f8675788ea241629a67e8349fbc8396,1.3.3,1.4.2,1.0.0,false,light,dark,18,0,0,1,0,0,0,0,2,1,0,0,14,0
d78e06eced9e4d33834aa59de0f22990,1.3.3,1.3.3,1.0.0,false,dark,light,5,0,0,0,0,1,0,0,0,0,0,0,1,0
cccee270fa4d49fb8e6133b8199f0396,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,1,0,1,0,0,0,0,0,0,5,0
fd0a8fa92bb54067a4e1423f60451fa8,1.3.3,1.3.3,1.0.0,true,light,,3,0,0,0,0,1,0,0,0,0,0,0,13,0
1d668385bd6246a8960b4c8cb71cc636,1.3.3,1.3.3,1.0.0,true,light,,13,1,0,0,0,1,0,0,0,0,4,1,16,0
0ea840bd854347a985124808257671a8,1.3.3,1.3.3,1.0.0,false,dark,light,2,1,0,0,0,1,0,0,0,0,0,0,4,0
91dd2d7f1919494c81ce81a260f9850d,1.3.3,1.3.3,1.0.0,false,dark,light,18,0,1,0,0,1,0,0,1,1,0,0,21,0
e06a45d737504606bc2cfa4cc5d7394e,1.3.3,1.3.3,1.0.0,false,light,dark,8,0,0,1,0,0,0,0,6,1,0,0,1,0
dc1d20e0af6b4c57879bbd055711acbe,1.3.3,1.6.2,1.0.0,false,light,dark,13,0,0,1,0,0,0,0,5,5,0,0,71,0
f95363ab774f40b6b2d4c90d04740739,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,2,2,0,0,1,0
60b12855028b439997d2604e30df2cba,1.3.3,1.3.3,1.0.0,false,dark,light,10,0,0,1,0,0,0,0,2,1,0,0,6,0
ccce418cfecc4fc8966cccabc70832ac,1.3.3,1.3.3,1.0.0,true,light,,5,0,0,1,0,0,0,0,3,1,0,0,55,0
b23bb02678554c888715ee34eabc70e5,1.3.3,1.3.3,1.0.0,true,light,,3,0,0,0,0,1,0,0,1,1,0,0,1,0
7e7b9e79d49e491e9835a663ad150cd3,1.3.3,1.3.3,1.0.0,false,light,dark,21,1,0,1,0,1,0,0,6,5,0,0,13,0
ca00aa4de75d4bd1a79be90fda90f74e,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,6,2,0,0,10,0
b26661661a5e47a4820f7551af4bde3b,1.3.3,1.6.0,1.0.0,false,dark,light,15,1,0,1,0,0,0,0,0,0,0,0,24,0
25b8b673675a426ea74fbe83ec6549ab,1.3.3,1.3.3,1.0.0,true,light,,14,0,0,0,0,1,0,0,0,0,0,0,15,0
7ec33ab37fd54e618bb547424f735618,1.3.3,1.3.3,1.0.0,true,light,,8,1,0,1,0,1,1,0,9,9,0,0,32,3
42a13fce8ee046829d9178fe957d2700,1.3.3,1.3.3,1.0.0,true,light,,9,0,0,1,0,0,0,0,0,0,0,0,10,0
0247f26cec0542259e31711611ddd4e8,1.3.3,1.3.3,1.0.0,true,light,,131,0,0,1,0,0,0,0,1,1,0,0,91,0
89cfc4fb49fa44acbf5e63f64aebf24e,1.3.3,1.4.2,1.0.0,true,light,,73,0,0,1,0,0,0,0,0,0,0,0,184,0
e8cf8efa6d664da8babb3571ea74fc22,1.3.3,1.4.2,1.0.0,false,dark,light,14,0,0,1,0,0,0,0,1,1,0,0,21,0
fd5efc19e3f94a1e99a6886acc07af1e,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,0,0,1,0,0,3,3,0,0,1,0
77cb511ba3db4fc09106580adc87268d,1.3.3,1.3.3,1.0.0,true,light,,15,0,0,1,0,0,0,0,2,2,0,0,15,0
a916b405cd8e4a2dbff1d5e0b67f2d37,1.3.3,1.5.0,1.0.0,true,light,,22,0,0,1,0,0,0,0,0,0,0,0,37,0
49e5101bbce64f2786c1c882fb06dae2,1.3.3,1.3.3,1.0.0,false,dark,light,3,0,0,1,0,0,0,0,1,1,0,0,19,0
aebdacd962044b9ea7b4efedce99ae69,1.3.3,1.3.3,1.0.0,false,dark,light,12,1,0,0,0,0,0,0,0,0,0,0,17,0
900f1dd573bb4daca49642d84b5bbc81,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,0,0,0,0,1,0
622f7b2649424f03b0f88118a800b34a,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,0,0,1,1,0,0,0,0,0,4,1
901cb71c18e94dd49186869dd9502a33,1.3.3,1.3.3,1.0.0,true,light,,10,0,0,1,0,0,0,0,2,2,0,0,9,0
9a465a42b4cf42fab1b818e0fd7a9135,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,1,0,0,0,0,0,0,0,0,11,0
94050a92f90247288525ac53753556e1,1.3.3,1.3.3,1.0.0,true,dark,,2,1,0,0,0,0,0,0,1,1,0,0,1,0
321376d80e5a43eab1b8a7c379014e41,1.3.3,1.3.3,1.0.0,false,dark,light,5,1,0,0,0,1,1,0,1,1,0,0,8,2
12c99e3636c84e138964c425a5809fab,1.3.3,1.3.3,1.0.0,false,light,dark,15,0,0,1,0,0,0,0,8,5,0,0,16,0
a55d98574dad4595add17cf91bed4b66,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,1,0,0,1,1,0,0,6,0
c436a339f8e34d8bb1cd1b86b449b49d,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,1,0,0,0,0,0,0,0,0,5,0
dcaf1c22437e45b3acea2bdaf1999521,1.3.3,1.6.1,1.0.0,true,dark,,15,0,0,1,0,1,0,0,10,9,0,0,27,0
13c100e3304a4e2981da94d17f6eb8e3,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,1,0,1,0,1,1,1,0,0,19,1
ebe4538881214d7dbaacec1b080999e0,1.3.3,1.3.3,1.0.0,true,light,,11,0,0,1,0,0,0,0,1,1,0,0,17,0
d3ef23f398d24b1dafe39144d0daea01,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,0,0,0,0,3,0
3a2f3eda6d8448c4b526db5a96e54faf,1.3.3,1.3.3,1.0.0,false,dark,light,3,0,0,1,0,1,0,0,0,0,0,0,2,0
12cdd11be6a74b4a96a8c7832435d373,1.3.3,1.3.3,1.0.0,true,light,,11,1,0,1,0,0,0,0,0,0,0,0,9,0
f39e863fce004ee6acaca565df99c116,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,1,0,0,0,0,1,1,0,0,1,0
975b1333dd6140319b12fd52277cf18f,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,1,0,1,0,0,0,0,0,0,8,0
c0d20f0737694b06bb59b859da587982,1.3.3,1.3.3,1.0.0,false,dark,light,12,1,0,1,0,0,0,0,10,1,0,0,25,0
d093a33dfb034051a81533a91377b72d,1.3.3,1.3.3,1.0.0,false,dark,light,20,0,0,1,0,0,0,0,14,7,0,0,17,0
6e4bacaed0724add99b42dfd3771b95a,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,1,0,1,0,0,2,1,0,0,7,0
a3a7d2f2de1d4d1989385d1a81a23f2d,1.3.3,1.5.1,1.0.0,false,light,dark,5,0,0,1,0,0,0,0,0,0,0,0,25,0
c46fa8521f11466e962b7e2ad2c0e365,1.3.3,1.3.3,1.0.0,true,light,,12,1,0,1,0,0,0,0,10,2,0,0,17,0
423154d0e88846758885f4d6e44c6a31,1.3.3,1.3.3,1.0.0,false,dark,light,16,0,0,1,0,0,0,0,4,1,0,0,9,0
4472312b206743df9d40e8aa3384b24b,1.3.3,1.3.3,1.0.0,false,dark,light,14,1,0,1,0,0,0,0,1,1,0,0,13,0
5057cf2d1fbd4ec8ba303230b443550f,1.3.3,1.3.3,1.0.0,false,dark,light,18,1,0,1,0,0,1,0,5,2,0,0,16,1
21aca6abe144487fa3ab9fd13454bdfc,1.3.3,1.3.3,1.0.0,false,dark,light,15,1,0,1,0,0,0,0,0,0,0,0,20,0
954420a922a04d589c0ffbdccc0b926a,1.3.3,1.3.3,1.0.0,false,dark,light,22,0,0,1,0,1,0,0,8,4,0,0,14,0
435cb1d67c904e058cd3cbaeb7a2f436,1.3.3,1.3.3,1.0.0,false,dark,light,21,1,0,1,0,0,0,0,0,0,0,0,18,0
059cef4e8cb746888806e016854bcb61,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,0,0,1,0,0,0,0,0,0,1,0
4c87ba6d07934cbc914e3198812709cc,1.3.3,1.3.3,1.0.0,false,light,dark,11,1,0,0,0,1,0,0,2,2,0,0,7,0
233cacd5f5d040d4b03b7f6c133d9fe3,1.3.3,1.3.3,1.0.0,false,dark,light,7,1,0,0,0,1,0,0,3,2,0,0,3,0
1560a0e7ca174ef3828e72f27a9b3cd5,1.3.3,1.3.3,1.0.0,false,dark,light,2,1,0,0,0,0,0,0,0,0,0,0,1,0
258ad251bcd242d39f4cba251eb5cc54,1.3.3,1.3.3,1.0.0,false,light,dark,4,0,0,1,0,0,0,0,4,4,0,0,1,0
550f63dec66847c2b23180ffa00c8c58,1.3.3,1.3.3,1.0.0,true,light,,11,1,0,1,1,1,0,0,0,0,0,0,10,0
641377eb48b24f1e8d5ba7aab39e04f3,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,0,0,1,0,0,3,3,0,0,1,0
cac3b458a2644e85b87a3a4a6100c0fb,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,1,0,1,0,0,1,1,0,0,8,0
0225017757c045d8bf4e81889479a0f2,1.3.3,1.4.2,1.0.0,true,light,,17,0,0,1,0,0,0,0,7,2,0,0,14,0
4ae2c5efeeaf4b948309a71cbdf908ef,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
9f241853752b445f93163025da00f8f9,1.3.3,1.3.3,1.0.0,false,dark,light,13,0,1,1,0,0,0,0,0,0,0,0,13,0
35db7ffc46e84d4b8fe6f514ec7485e6,1.3.3,1.3.3,1.0.0,false,dark,light,9,1,0,1,1,1,0,0,0,0,0,0,7,0
980619f86feb4b099962d0ce9b0ec03f,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,0,0,0,1,0,1,1,0,0,0,1
0bdfa2971c9649c691cbf5cd2646b094,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,0,0,1,0,0,1,1,0,0,2,0
06c7816ce9ff40428448e259a6014b70,1.3.3,1.3.3,1.0.0,false,dark,light,11,0,0,0,0,1,1,0,0,0,0,0,8,1
48177e2399da4b5f916b379703f70f47,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,1,0,0,0,0,3,3,0,0,1,0
6c25e83c9bbc40e29474c9020825b3cf,1.3.3,1.4.2,1.0.0,false,light,dark,23,0,0,1,0,1,0,0,6,6,0,0,26,0
46ecc0ef8cf94c2eb9d7ad96015f7d3b,1.3.3,1.3.3,1.0.0,true,light,,12,0,0,1,0,0,0,0,0,0,0,0,11,0
7d3c1a8d2b6a4921837c59311430e645,1.3.3,1.3.3,1.0.0,false,dark,light,20,0,0,1,0,0,0,0,0,0,0,0,17,0
ee4b6cdeb39d4b948685956d374dce68,1.3.3,1.3.3,1.0.0,true,light,,16,1,0,1,0,0,0,0,0,0,0,0,13,0
7b81acbeefc94386831eb74102dee3ec,1.3.3,1.4.2,1.0.0,true,light,,4,0,0,1,0,0,0,0,0,0,0,0,18,0
2005d417cb1b419c8ecdaac3637d1e79,1.3.3,1.3.3,1.0.0,false,light,dark,8,0,0,0,0,1,0,0,0,0,0,0,5,0
7852295c443740f090274c58792110f1,1.3.3,1.3.3,1.0.0,false,dark,light,22,0,0,1,0,0,0,0,0,0,0,0,35,0
b88e3ac41ffe4e3593b3c45de4dcca00,1.3.3,1.3.3,1.0.0,false,dark,light,2,0,0,0,0,1,0,0,0,0,0,0,3,0
3a11952dd7814742a68bb0015e25f077,1.3.3,1.3.3,1.0.0,false,dark,light,6,0,0,1,0,0,0,0,0,0,0,0,7,0
dc8e6c7de60b4a9289bf5a94df879ff6,1.3.3,1.3.3,1.0.0,true,light,,7,1,0,0,0,0,0,0,0,0,0,0,9,0
1f81d3a555184eae94fe95df79bd9a21,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,19,3,0,0,1,0
825ccc1e1cb94f8996ea8cf990e3334b,1.3.3,1.3.3,1.0.0,false,dark,light,79,1,0,1,0,0,0,0,7,7,0,0,258,0
908dc7d343ee465994d67da710074f4d,1.3.3,1.3.3,1.0.0,true,light,,17,0,0,1,0,0,0,0,3,3,0,0,30,0
8a52190c491246ff9c50680e56243c6c,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0
a8876e95c59e4178a3bc7d0a4c476907,1.3.3,1.3.3,1.0.0,false,dark,light,17,0,0,1,0,1,0,0,0,0,0,0,21,0
b455a72fcdfe4d12bc0133dbd755836e,1.3.3,1.3.3,1.0.0,false,dark,light,5,0,1,0,0,1,0,0,1,1,0,0,2,0
08f27bfd1f07402496f88d8f8d54e186,1.3.3,1.3.3,1.0.0,false,dark,light,13,0,0,1,0,0,0,0,0,0,0,0,20,0
0ac3d64acfb742319999bba6ea872c6d,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,4,3,0,0,4,0
01cc0dd4ffee48379f031a2e016cdc38,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,1,0,0,0,0,0,0,0,0,0,20,0
0eb61f01450e422e84900072e3cd352f,1.3.3,1.3.3,1.0.0,true,light,,9,1,0,1,0,0,0,0,0,0,0,0,16,0
a610a552320b48a1b5916736088167ed,1.3.3,1.3.3,1.0.0,false,dark,light,9,0,0,1,0,0,0,0,1,1,0,0,10,0
bb022522ad684222a72ca01aeb447022,1.3.3,1.3.3,1.0.0,false,light,dark,13,1,0,1,0,1,0,0,1,1,0,0,9,0
56a368c09be2445c9b466f579a8f51e2,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,4,0
e7dc99f5bcfb42a2b6972754860b4f38,1.3.3,1.3.3,1.0.0,false,dark,light,12,0,0,1,1,1,1,1,2,2,0,0,13,2
46c18a37130940f5b6f7d455de359c79,1.3.3,1.3.3,1.0.0,false,dark,light,10,1,0,0,0,1,0,0,1,1,0,0,12,0
aeedaab242fe4f0488fc56be45dbfe15,1.3.3,1.3.3,1.0.0,false,dark,light,8,1,0,0,0,0,0,0,1,1,0,0,5,0
c9205b647a9e4ac4bb639209305af6e2,1.3.3,1.6.2,1.0.0,false,dark,light,18,0,0,1,0,0,0,0,0,0,0,0,14,0
28a528eaa7cd41a8b07a0e1f582b93ed,1.3.3,1.3.3,1.0.0,true,light,,2,0,0,0,0,0,1,0,0,0,0,0,0,1
98aeeeef9712481781fa6725ae089a32,1.3.3,1.4.2,1.0.0,false,light,dark,10,0,0,0,1,1,0,0,0,0,0,0,7,0
88d91abe9eca4ac2812d8db823696591,1.3.3,1.3.3,1.0.0,false,dark,light,6,0,0,1,0,0,0,1,1,1,1,1,3,1
01151314cc364334a6a24911d1034192,1.3.3,1.3.3,1.0.0,false,dark,light,12,0,0,1,0,1,0,0,0,0,0,0,13,0
898040b5d0454d489be9734313b0db44,1.3.3,1.4.2,1.0.0,false,dark,light,9,0,0,0,0,1,0,0,3,3,0,0,6,0
b4e159b80d0f4da0a2048b77bdb185a9,1.3.3,1.3.3,1.0.0,false,light,dark,29,0,0,1,0,0,0,0,0,0,0,0,14,0
82fec0877d9b429fa6ff54f7477a4589,1.3.3,1.3.3,1.0.0,false,light,dark,15,0,0,1,0,0,0,0,0,0,0,0,15,0
482f4731679c49eca282e8f419801045,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,1,0,0,0,0,0,0,0,0,22,0
7803a524c9a64907a4e1524a8c4dc1a0,1.3.3,1.8.3,1.0.0,false,light,dark,10,1,0,1,0,0,0,0,0,0,0,0,8,0
a95f9aba842c4954adfdef19ab4fa1b2,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,1,0,2,2,0,0,4,1
d1dfc66279f64db0b470900037677d1f,1.3.3,1.3.3,1.0.0,false,dark,light,7,0,0,0,0,1,0,0,0,0,0,0,7,0
e2d717225e794d578e3ba6f297ba459b,1.3.3,1.3.3,1.0.0,false,dark,light,4,0,0,0,0,1,0,0,0,0,0,0,9,0
c4727bd577ca4072a39d1ba4e5e8713e,1.3.3,1.6.2,1.0.0,true,light,,31,0,0,1,0,1,0,0,1,1,0,0,31,0
c86f6f2439304490861d874e424e37cd,1.3.3,1.3.3,1.0.0,false,dark,light,12,0,0,1,0,0,0,0,2,2,0,0,9,0
5e1d359ccbf149989186585cf9f41bf1,1.3.3,1.7.2,1.0.0,false,light,dark,16,0,0,1,0,0,0,0,3,1,0,0,30,0
309a40ef01bc4460a189eaa176b82d7b,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,0,0,1,0,0,0,0,0,0,5,0
bd7c83b8cede4e658097de2e7c242f2f,1.3.3,1.3.3,1.0.0,false,dark,light,8,1,0,0,0,1,0,0,0,0,0,0,16,0
dc11f6fce37b4481aba35d0e5b1f0a35,1.3.3,1.3.3,1.0.0,false,dark,light,6,0,0,1,0,1,1,0,0,0,0,0,14,1
96afde55927d439b8bca0d7303338609,1.3.3,1.3.3,1.0.0,true,light,,15,0,0,1,0,1,1,1,0,0,0,0,5,2
03c9e37aae21424784b4f4a148fc6c93,1.3.3,1.3.3,1.0.0,false,dark,light,8,0,0,1,0,0,0,0,3,3,0,0,8,0
5038d07212b242a79f7dadb539b42460,1.3.3,1.3.3,1.0.0,false,light,dark,3,0,0,1,0,0,0,0,0,0,0,0,1,0
e1ec2d12ba60495abbd4892e21855626,1.3.3,1.4.2,1.0.0,true,light,,20,0,0,1,0,0,0,0,1,1,0,0,8,0
f957a48417ac430aacc303ff612240b0,1.3.3,1.3.3,1.0.0,false,dark,light,12,1,0,1,1,1,0,0,0,0,0,0,13,0
2266be746ead476b982a21f1809c6048,1.3.3,1.3.3,1.0.0,false,light,dark,6,1,0,0,0,0,0,0,0,0,0,0,2,0
12846f38c4374c3bbb12240145a8d3a4,1.3.3,1.3.3,1.0.0,true,light,,14,0,0,1,0,0,0,0,1,1,0,0,19,0
46fd2605b5e6483c9f2d8cd0affec889,1.3.3,1.3.3,1.0.0,false,dark,light,23,0,0,1,0,0,0,0,19,16,0,0,20,0
cb9445c4ebe24a8099cfcfc1eca33a68,1.3.3,1.3.3,1.0.0,true,light,,9,0,0,0,0,1,0,0,4,4,0,0,4,0
338fbcfd4f6f4fc79965d40596d34e8d,1.3.3,1.3.3,1.0.0,false,light,dark,17,0,0,1,0,0,0,0,0,0,0,0,13,0
77fe9cad6d784dfc8663b1c76f8b3f17,1.3.3,1.6.2,1.0.0,true,light,,3,0,0,1,0,0,0,0,0,0,0,0,8,0
